Sale_ID,Customer_ID,Book_ID,Date_ID,Store_ID,Quantity_Sold,Sale_Amount,Discount_Applied
16212,584,172,20230220,42,3,135.86,8.0
767393,619,343,20230122,75,5,399.34,10.52
921958,470,288,20230307,11,4,224.51,1.84
879988,748,365,20230705,43,2,63.23,1.46
81144,341,474,20231219,2,1,93.98,0.8
816417,431,205,20230410,59,1,99.96,3.83
311223,309,343,20231004,19,2,79.59,6.23
402190,584,37,20230321,75,4,185.91,9.29
149214,605,205,20231204,23,5,461.37,11.28
718322,411,266,20231230,81,1,24.44,0.69
524231,466,181,20230908,71,3,245.54,11.66
176795,142,174,20230126,12,1,40.81,2.0
109595,499,6,20231217,41,4,68.64,3.52
7683,568,357,20230830,21,5,95.17,0.53
432608,364,83,20230825,69,5,175.09,11.78
382577,734,239,20231219,48,1,31.47,0.04
767973,81,153,20231214,72,3,129.1,10.11
766671,11,92,20230501,28,4,107.66,0.76
395422,488,231,20230606,3,1,81.79,6.37
893648,14,82,20230718,11,3,212.32,9.32
952423,920,268,20230831,97,1,25.0,2.39
438138,103,38,20231205,28,5,187.08,3.92
795292,86,497,20231102,79,3,107.63,8.85
302001,433,141,20230702,26,2,102.74,2.72
402372,372,62,20230115,38,4,88.8,3.14
784679,544,227,20231224,47,5,97.81,1.83
179301,218,181,20230301,95,1,28.54,1.44
230868,27,327,20230707,66,5,218.31,12.2
317147,818,276,20230508,88,3,75.33,4.21
254323,946,335,20231012,37,4,386.18,18.75
393547,39,435,20230111,14,1,51.93,4.52
616220,633,234,20230605,84,4,310.86,2.12
473510,1000,88,20230225,65,4,196.86,5.63
380149,483,286,20230429,74,3,95.65,4.87
848904,192,108,20230927,70,4,318.44,28.54
909908,813,297,20230826,38,1,70.95,7.01
486183,582,36,20230802,15,5,161.22,13.06
749812,761,243,20230107,26,4,100.38,5.12
960628,569,437,20230401,50,3,30.74,0.97
839942,847,103,20231113,21,4,71.07,0.68
64619,312,342,20230224,38,2,102.14,9.06
719728,686,148,20231101,55,4,183.13,9.47
758609,189,471,20231101,66,4,305.85,29.4
594930,844,217,20230608,29,3,106.59,1.18
166753,28,149,20230826,49,1,19.82,0.99
696651,915,220,20230615,97,2,88.83,7.64
459243,523,304,20230617,55,2,61.16,0.98
889375,803,81,20230729,94,2,154.9,5.88
496168,572,376,20230205,53,4,278.04,0.29
66025,902,196,20230913,66,2,79.84,3.94
81365,599,456,20231129,12,4,112.06,0.01
549485,400,172,20230503,85,5,271.59,13.09
497467,551,113,20230112,3,5,431.93,0.01
288258,781,130,20230109,83,5,300.03,11.1
971782,54,445,20231118,9,5,224.78,5.25
695437,584,329,20231030,97,4,139.4,12.53
669169,400,148,20230831,23,5,492.92,25.12
384987,913,193,20230914,61,5,430.07,35.4
824993,448,378,20230611,3,5,117.52,4.21
475140,286,319,20230218,53,2,101.45,4.55
548050,876,312,20230729,10,3,161.34,10.57
750423,323,75,20230905,15,4,137.07,13.36
416647,130,155,20230103,4,4,276.56,14.27
31598,802,244,20231011,78,4,374.3,19.0
305659,170,182,20230908,12,3,40.83,1.51
248230,134,422,20230830,53,1,31.02,0.41
606218,321,456,20230222,20,5,442.39,5.15
916836,96,114,20231012,19,2,28.06,1.71
934196,142,248,20230623,41,4,290.9,25.87
803210,945,21,20230222,78,4,164.29,12.57
373939,842,264,20231014,63,3,122.32,1.24
424950,33,354,20230912,27,1,76.02,4.62
842138,655,403,20231219,19,3,175.52,14.52
543543,883,70,20230311,68,4,196.87,18.89
110385,199,273,20230727,62,5,247.07,0.16
249141,381,384,20230108,50,5,330.82,31.14
96935,119,229,20231214,80,2,164.13,14.43
408013,636,439,20230225,86,5,307.94,17.75
136600,275,390,20230419,31,1,33.29,0.21
508005,632,379,20230716,47,3,280.61,10.83
524511,250,122,20230827,7,3,89.62,2.5
890898,121,143,20230810,72,5,79.52,4.72
903187,224,459,20230614,20,3,55.41,4.6
714387,989,114,20230622,48,1,53.93,2.83
3886,199,319,20231015,5,5,131.01,9.14
286474,965,313,20230918,6,2,66.8,6.33
908517,698,447,20230105,15,1,44.39,2.92
374086,439,229,20230924,51,4,253.25,5.0
744199,328,344,20230713,48,5,167.3,8.59
609789,664,453,20230628,70,2,129.84,3.83
679120,471,64,20230713,17,5,85.75,3.8
316991,842,374,20230422,31,2,163.3,8.22
527764,452,497,20230416,1,3,173.3,11.91
331977,70,441,20230718,99,3,105.57,8.49
940525,417,133,20231129,46,2,151.0,10.15
913505,682,40,20230729,20,5,314.58,12.56
841993,369,378,20230607,29,4,162.89,0.74
142996,665,299,20230323,72,1,66.66,2.66
445099,838,151,20230904,64,3,221.53,18.14
685319,382,50,20230826,10,2,160.17,8.3
157404,255,452,20230615,20,4,47.52,3.8
811009,998,163,20230503,3,1,38.47,1.55
852927,873,120,20230715,40,4,62.3,4.12
975765,15,369,20231107,50,2,99.36,5.75
226458,278,150,20231027,45,5,246.77,2.46
689838,576,500,20230531,98,5,273.39,15.1
430442,202,432,20230614,80,5,496.72,30.12
13838,629,44,20230425,30,3,114.9,5.5
545318,159,200,20230714,93,4,253.48,17.4
364083,743,122,20230718,58,4,173.21,14.69
549003,57,172,20230225,56,2,105.6,6.0
785049,779,215,20230623,20,4,287.97,11.25
404118,92,20,20230311,41,2,173.38,10.83
639398,540,323,20230411,61,5,359.16,23.29
993776,227,160,20230819,50,2,67.56,4.19
58534,28,144,20230310,17,5,236.46,19.47
458046,985,379,20231018,75,4,340.56,8.02
452469,949,37,20230818,5,3,254.5,3.19
95096,19,264,20230424,66,5,295.31,21.38
72941,850,332,20230901,13,3,282.73,19.23
241685,671,5,20230518,69,4,79.49,5.37
257485,467,203,20230407,99,1,21.5,0.63
955126,82,331,20230327,40,5,407.2,7.25
781512,586,413,20230407,40,3,240.74,16.37
570702,122,31,20231025,23,4,90.2,2.55
506554,524,265,20230602,14,3,223.49,17.32
720558,311,482,20230423,22,4,237.09,22.87
671715,381,123,20231120,39,5,161.7,6.49
136696,91,422,20230710,98,3,102.58,4.33
921364,862,36,20231218,22,2,92.24,3.77
59962,870,402,20230319,66,1,93.4,3.54
27468,582,352,20230912,64,1,60.51,0.19
199270,804,480,20230927,29,1,47.7,4.37
719502,857,4,20231125,40,2,24.22,2.07
507656,398,265,20231105,30,1,11.88,0.49
728961,392,283,20230311,54,3,110.11,7.01
817514,838,188,20230522,87,4,232.29,13.58
271902,262,375,20230323,100,3,284.81,28.09
987868,284,143,20230128,98,3,35.38,1.13
517506,101,404,20230802,38,4,391.09,11.25
319037,589,253,20230818,65,3,234.19,18.05
688409,445,315,20231228,100,3,66.95,4.64
4976,204,431,20230913,84,3,240.5,2.55
386774,785,135,20230829,57,2,94.74,2.7
749977,29,276,20230825,29,3,88.46,0.34
639715,638,220,20230806,61,3,203.24,10.68
152678,712,321,20230312,91,3,179.98,16.7
943848,352,84,20230613,57,5,481.64,18.83
264370,779,193,20231019,6,5,185.74,14.01
71816,64,370,20230206,26,3,155.79,11.77
830035,865,337,20230529,57,5,428.02,8.25
591904,21,434,20231009,95,2,192.68,12.16
821610,715,461,20230703,42,3,127.36,5.86
150290,452,190,20230101,33,4,80.33,1.8
147414,712,126,20231103,44,2,29.13,2.36
832821,648,206,20230905,73,1,43.59,3.24
354776,446,432,20230318,42,3,116.53,4.74
893123,66,390,20230221,25,2,107.64,0.92
967716,932,117,20231111,69,3,123.97,2.02
320078,412,95,20230612,23,2,198.99,7.57
895753,921,480,20230908,76,5,406.61,32.74
653937,888,221,20230107,61,2,170.03,13.84
432999,601,299,20230826,24,2,86.43,5.28
939142,507,344,20230317,82,2,155.31,9.31
537995,654,209,20230221,26,3,248.02,21.16
566886,1000,55,20230618,72,4,353.76,9.44
276621,280,357,20230923,61,1,73.42,0.32
959052,943,333,20231203,60,1,63.02,3.57
955683,218,172,20230806,96,2,169.4,9.93
409701,373,414,20231206,31,3,217.15,8.13
778639,748,31,20230407,12,1,84.89,5.2
24411,931,198,20230331,57,5,299.88,6.76
607540,957,11,20230222,52,2,31.42,0.19
904326,865,119,20230407,66,2,114.15,8.93
796361,374,359,20230627,29,3,154.3,0.06
194389,56,254,20230122,98,5,460.0,32.27
995559,747,410,20231114,61,3,161.65,3.81
510804,817,276,20230612,40,3,109.12,9.62
684447,932,120,20230721,51,1,58.93,1.13
343460,313,464,20230920,65,3,174.51,0.52
943894,991,257,20230221,12,1,97.56,7.16
194634,38,46,20230419,58,4,163.78,9.26
238080,855,220,20230512,93,3,34.06,0.13
734989,740,306,20230407,87,3,76.53,5.87
154821,108,351,20231117,94,1,91.16,7.49
601620,653,281,20231125,37,4,195.92,2.73
900856,6,243,20230901,71,3,111.91,0.6
316135,975,201,20231202,35,1,98.61,2.92
278878,614,284,20230608,75,4,390.31,37.63
559309,921,296,20230929,90,2,152.75,3.05
443000,238,161,20230607,66,3,133.86,9.83
584718,836,312,20230817,13,4,155.83,5.24
517023,895,452,20231018,9,1,78.65,6.98
725377,959,431,20230424,29,1,84.19,6.45
82270,467,213,20230328,64,4,390.49,7.14
175776,851,97,20230206,70,5,316.66,18.08
676775,551,270,20230606,77,2,63.03,2.19
235729,708,322,20230213,5,4,44.86,1.77
323871,15,86,20230712,95,3,67.13,3.91
137084,758,80,20230818,69,1,21.4,1.94
939015,516,336,20230420,23,2,175.5,2.15
239981,930,453,20230517,17,4,91.37,6.18
636764,84,343,20230528,10,1,91.78,2.23
413073,3,333,20230928,63,5,108.5,0.04
97843,507,126,20230929,18,1,96.24,1.08
364062,267,68,20230216,21,3,156.46,1.67
426297,154,79,20230301,51,3,135.87,4.79
66851,480,294,20230812,94,2,161.08,12.76
438485,496,375,20230419,63,4,368.61,12.11
277349,517,426,20230929,37,3,110.07,2.67
146130,1000,158,20231021,28,4,306.62,12.38
92961,902,241,20231231,69,3,165.15,3.26
493235,500,415,20230323,26,2,54.44,1.28
726034,562,499,20230203,13,2,52.0,4.06
650224,939,204,20231208,76,2,184.29,6.18
648554,491,225,20230515,97,1,85.84,3.94
760128,675,190,20230512,42,2,173.86,10.05
497842,859,227,20230612,67,2,82.93,0.15
987974,440,67,20230603,34,5,160.62,9.38
824662,921,324,20230319,89,1,56.74,2.65
975226,982,12,20230802,72,5,225.48,9.66
265983,462,286,20230618,97,4,299.44,23.42
230691,301,154,20230506,60,5,351.85,20.88
263225,956,344,20230318,19,1,92.02,9.13
301422,30,152,20230815,97,2,125.39,1.18
707671,608,448,20230811,15,4,84.58,3.62
698082,315,34,20230628,66,1,42.68,0.07
195369,727,22,20230222,83,3,190.25,17.21
94886,516,101,20231021,32,1,95.46,6.16
487921,253,499,20230508,59,5,146.22,11.67
445594,498,420,20230120,52,4,187.96,1.67
605924,173,221,20230607,57,5,172.66,5.05
285553,767,20,20230605,37,5,157.37,7.05
314519,421,33,20230103,47,2,55.97,5.05
364303,741,10,20230717,68,4,73.36,2.89
603552,623,301,20230820,62,2,159.68,13.43
378340,23,257,20230204,88,2,172.22,3.3
575967,834,235,20230107,87,5,378.13,28.93
950863,616,373,20230510,43,5,478.54,21.16
80021,109,152,20230315,49,2,180.67,10.45
509536,555,431,20231008,30,1,73.24,2.68
178918,228,345,20230908,69,1,28.83,1.6
646565,658,50,20231021,77,3,76.02,7.24
118137,826,462,20230619,86,4,40.23,1.03
938730,403,142,20231213,65,4,272.19,3.69
244583,598,499,20230507,42,2,143.82,6.41
650366,976,235,20230121,12,1,52.54,4.09
412181,492,401,20230321,55,4,98.72,3.43
397671,736,141,20230913,58,4,296.2,25.0
224009,333,74,20230806,75,2,50.49,0.14
249972,547,268,20230708,42,5,373.69,30.46
95210,510,70,20230930,50,1,78.37,4.96
470449,65,267,20230622,8,1,26.12,0.71
526927,713,239,20230206,45,1,96.4,3.29
851731,881,75,20230624,18,4,197.86,12.42
753314,305,175,20231123,56,2,83.86,6.12
140747,410,5,20230805,20,2,100.84,3.87
9813,218,197,20230713,63,5,87.07,4.88
402933,483,392,20230917,52,1,52.77,1.28
257079,886,75,20231223,85,4,146.2,5.32
309720,637,394,20230723,59,1,81.12,1.68
579729,252,55,20230918,4,3,96.44,0.42
88709,156,404,20231213,79,4,57.03,3.43
470282,980,150,20230315,88,1,37.58,2.66
253399,562,26,20230116,80,5,327.41,23.16
272017,899,332,20230107,11,3,64.69,1.1
654297,635,485,20231019,70,5,172.53,6.8
682449,81,192,20230212,57,5,202.93,8.05
718162,848,97,20231019,21,3,217.09,6.13
373182,697,402,20230917,97,2,106.67,3.41
274630,426,233,20230117,78,3,249.39,0.33
704181,29,316,20231009,16,4,336.6,1.94
75643,464,380,20230801,2,5,491.13,39.6
145513,959,485,20230310,48,5,482.16,3.46
608227,662,62,20230120,81,5,240.88,3.24
296471,195,474,20231013,32,1,65.53,1.1
397446,269,95,20231020,34,1,77.94,1.2
44623,956,450,20230916,35,1,23.25,0.05
776948,128,499,20231108,84,1,67.05,0.67
175570,530,207,20231125,52,3,62.02,4.58
305898,442,349,20230308,4,4,283.67,0.18
994252,475,239,20231127,45,2,175.0,8.71
118266,918,451,20230815,8,2,46.06,4.19
756511,839,10,20231211,77,3,253.38,1.08
586631,227,372,20230813,44,1,66.19,4.52
645595,241,419,20230730,21,3,157.91,3.08
322693,870,376,20230127,95,5,60.65,4.25
367627,88,432,20230606,9,4,257.47,23.9
534620,664,460,20231211,98,2,190.01,18.15
840889,308,70,20230426,28,1,26.33,2.48
982122,66,135,20230228,72,2,81.96,7.05
944105,428,449,20231122,96,2,59.92,2.23
552070,290,382,20230629,1,3,213.65,11.62
829456,905,214,20230409,70,5,145.08,8.64
783994,136,325,20230630,45,3,32.83,0.38
166669,728,188,20230424,98,3,142.98,7.69
355258,259,467,20230620,83,5,242.18,2.33
101376,342,286,20231016,19,3,288.5,20.93
926432,655,217,20230427,88,5,282.59,8.49
960755,797,407,20230217,60,2,149.66,0.47
54098,536,75,20230213,36,3,227.42,12.08
239216,450,186,20230301,36,4,326.26,13.52
273281,176,386,20230324,18,4,359.76,2.13
744704,359,304,20230509,85,1,59.67,4.31
94820,273,312,20231019,22,1,74.68,6.18
947675,448,106,20231021,33,2,47.5,4.1
589339,92,469,20230213,4,1,20.67,1.16
458200,598,381,20230304,14,3,165.09,10.43
149623,133,24,20230630,95,5,290.01,27.05
126874,230,372,20231218,2,4,337.92,11.06
773663,471,375,20230318,92,3,201.85,3.38
102493,109,19,20231121,34,5,439.64,29.06
273857,22,414,20230426,67,5,71.25,0.19
899717,734,139,20231120,71,2,114.2,0.6
205210,518,441,20230820,55,3,142.03,13.7
384495,56,470,20230924,90,3,202.31,19.34
916698,695,260,20230602,55,3,105.63,6.95
555833,215,419,20230822,14,2,145.05,2.07
231403,474,200,20230228,21,5,482.3,7.12
825562,753,405,20230307,61,3,253.76,4.1
208156,235,169,20230225,26,3,115.96,6.0
450879,303,33,20230119,16,2,178.94,11.31
931545,26,204,20230417,9,3,32.96,2.78
505346,415,327,20230929,29,3,117.3,10.25
354719,444,138,20230907,1,2,27.85,0.31
40628,268,161,20230922,5,2,171.46,15.83
168164,57,385,20230306,67,1,51.13,2.79
284209,314,268,20230215,27,2,150.63,3.85
419296,709,20,20231020,42,1,94.86,7.1
852801,428,5,20230323,34,4,222.29,21.26
42327,903,320,20230908,58,3,284.7,11.25
746764,282,322,20230722,75,4,319.47,17.09
288123,719,426,20230821,44,4,225.29,16.4
186962,21,282,20230723,50,5,454.72,38.88
858160,135,126,20230729,45,3,185.22,0.51
750348,21,416,20230104,66,5,352.59,19.38
4144,397,208,20231111,62,4,267.33,17.09
529073,44,434,20230415,19,3,175.85,14.48
775384,164,53,20230616,1,1,29.12,1.16
726836,915,358,20230327,3,1,83.49,6.85
883631,903,110,20230228,62,4,154.44,10.79
642673,293,216,20230626,44,4,256.42,19.82
226642,824,186,20230225,53,3,220.02,14.03
614615,214,447,20230603,75,4,204.46,19.38
584693,324,329,20230703,73,5,402.45,21.92
681481,849,141,20230726,19,3,46.25,0.77
429559,254,309,20230103,45,2,102.49,0.02
926200,543,266,20230705,89,1,16.86,0.22
519954,443,281,20230620,98,4,154.74,0.57
425842,69,373,20231226,17,4,172.27,5.55
655001,205,445,20230831,54,1,71.16,2.95
195062,186,405,20230310,29,5,175.03,8.02
537022,752,373,20231214,99,2,127.47,0.61
484178,936,354,20230702,65,2,144.58,4.72
69930,63,101,20231003,48,3,219.83,14.31
795022,204,68,20231014,61,4,143.45,8.31
545388,951,415,20230715,86,3,168.76,15.62
490935,182,232,20231003,4,2,178.16,1.03
249091,4,228,20231202,17,4,267.31,20.96
384540,235,18,20230311,80,4,173.24,10.78
205796,384,463,20230711,36,5,162.32,6.12
990833,517,370,20230502,25,4,274.4,16.82
491981,600,289,20231005,96,2,148.11,5.11
737394,712,338,20231202,87,2,177.44,14.47
332261,10,273,20230514,46,2,109.8,0.59
208599,644,257,20230303,52,4,250.97,15.11
100528,667,212,20230406,83,2,190.83,7.47
118567,328,302,20230921,84,2,189.86,14.53
232926,544,369,20231031,19,2,78.1,3.47
252911,253,152,20230212,88,4,46.74,2.94
304138,6,493,20230305,1,1,46.76,1.11
470656,41,49,20230710,81,3,130.24,11.92
864234,339,47,20230317,75,4,201.65,15.34
523331,582,353,20230921,58,4,114.21,7.57
538748,350,481,20230522,70,2,155.9,9.78
924348,353,29,20231230,65,4,344.63,24.95
465472,413,201,20231129,57,4,86.44,5.06
189748,23,18,20231202,23,2,165.41,7.18
218624,246,169,20231024,58,2,36.21,2.09
502774,67,427,20230402,68,2,83.03,3.66
818028,489,352,20230501,5,3,296.57,0.9
434762,148,26,20230109,57,5,217.8,18.12
38798,90,405,20230926,99,2,102.47,2.27
178954,746,430,20230626,79,5,228.86,16.73
406029,128,466,20230525,27,2,90.86,2.6
678709,312,123,20230628,65,3,54.7,1.4
33263,937,163,20231110,47,4,398.59,28.54
149671,765,122,20230304,1,1,81.55,1.55
704178,490,205,20230213,69,4,389.68,26.56
43378,824,75,20230520,34,1,52.07,0.67
323613,550,209,20230325,40,1,14.88,1.1
704432,390,42,20231020,57,2,78.59,2.17
588256,524,488,20230116,33,2,135.67,10.37
885689,350,168,20230427,83,2,159.43,9.25
56862,543,117,20230613,71,1,75.01,4.32
763608,15,490,20230212,29,1,14.94,0.77
640899,656,463,20230116,5,4,327.25,12.42
703222,986,466,20230203,83,2,186.19,11.78
271379,203,342,20230525,61,2,167.95,5.95
494561,817,146,20231116,13,2,118.33,8.15
877357,413,261,20230322,56,4,173.25,8.22
943810,432,404,20230823,68,5,454.86,39.52
134372,516,20,20230914,68,4,315.1,23.06
791923,773,367,20231012,90,1,71.85,6.46
323287,734,312,20230208,50,1,93.8,2.82
2953,423,245,20230921,77,4,275.91,26.81
411232,606,419,20230602,29,1,82.67,2.07
114770,996,284,20230914,79,3,215.83,18.82
326812,816,199,20231009,68,2,86.05,5.46
59717,528,48,20230426,24,1,42.68,4.24
398167,361,198,20230102,28,5,293.65,12.11
558730,310,209,20230417,14,4,50.13,1.72
554162,992,334,20230926,91,5,419.98,0.92
79090,198,218,20230313,32,4,78.18,5.48
281417,213,133,20230417,89,4,132.49,9.86
244346,102,266,20231014,31,2,42.36,0.65
392412,986,371,20230709,30,5,140.7,5.15
731862,69,353,20230828,24,4,153.98,9.99
867471,671,148,20230312,89,4,205.86,2.92
257075,831,331,20230629,44,2,34.48,0.06
203691,403,58,20230926,60,5,275.38,6.8
395657,212,349,20231202,89,1,39.09,0.08
142159,420,336,20230117,42,4,95.87,0.99
434752,278,175,20230709,94,5,135.5,2.54
992469,163,162,20230708,83,3,274.94,21.86
361304,965,8,20230305,79,4,213.26,1.0
318819,754,472,20230731,95,5,420.8,40.56
160105,596,337,20230206,52,3,193.09,8.6
657991,804,320,20230904,39,3,126.05,0.86
64960,823,436,20230622,69,5,472.98,19.81
93753,211,148,20230411,27,1,72.43,4.26
472291,624,408,20231225,8,1,51.57,3.67
661336,317,313,20230811,64,2,129.31,9.55
156406,434,441,20230208,92,4,91.98,1.41
935092,985,153,20230724,76,1,53.08,0.05
367628,69,449,20230713,35,5,410.62,5.42
113765,980,163,20230811,1,1,87.49,7.15
473312,474,394,20230708,65,2,71.31,5.07
328493,412,283,20230729,40,3,135.69,6.97
328472,915,486,20230526,94,4,373.97,19.04
520420,827,451,20230223,32,1,36.62,2.95
647226,837,395,20231219,55,5,351.96,12.26
898694,231,197,20230512,97,1,49.53,4.04
942082,177,319,20230211,94,4,73.46,6.97
636098,735,101,20230611,33,3,42.98,1.47
658205,318,206,20231105,89,3,112.44,3.78
388649,191,219,20230706,24,2,120.67,8.92
517436,67,74,20231018,10,4,188.49,17.53
443794,215,1,20230617,36,3,85.24,7.5
52680,451,9,20230108,79,1,99.62,0.77
672567,972,23,20230310,77,5,365.51,2.75
959064,551,320,20230623,52,2,121.47,6.16
611861,364,159,20230522,22,5,440.18,40.84
466995,174,465,20230607,52,5,413.11,16.55
935965,589,21,20230406,5,3,153.53,5.5
260686,612,268,20231011,36,3,195.12,11.95
655732,537,110,20231013,17,5,115.02,3.89
169831,807,290,20230403,16,2,75.0,1.92
842716,439,76,20230812,97,3,216.02,12.0
432676,934,337,20231001,25,4,377.91,15.73
486805,463,401,20231019,20,1,37.12,1.42
379837,433,22,20230804,19,5,291.82,6.53
768538,857,101,20230108,25,5,442.45,19.19
505919,6,354,20230218,64,2,85.21,7.51
6457,522,257,20230127,89,4,258.23,5.77
315687,709,362,20230915,19,4,392.52,14.1
49141,837,365,20231102,87,1,29.03,2.02
610876,954,238,20230629,54,3,165.19,7.44
344486,186,197,20230810,22,3,199.13,3.5
790458,800,450,20230406,14,3,297.77,18.76
359962,556,335,20231230,80,3,166.82,7.92
674096,469,197,20230317,93,3,255.9,1.74
572081,618,351,20230101,56,1,16.68,0.07
766055,316,142,20231221,32,5,180.66,2.5
332683,20,317,20231102,26,1,35.26,1.63
813512,166,201,20230426,94,2,155.1,10.82
663353,516,384,20230113,31,4,170.28,2.87
742061,453,211,20230513,35,5,303.61,8.55
417533,731,422,20230717,20,4,62.06,0.58
325646,460,498,20230929,55,4,134.26,2.8
63794,300,335,20230705,84,5,129.9,0.2
781190,103,439,20230612,18,4,154.82,10.24
943759,601,210,20230805,17,1,38.17,0.23
847496,734,113,20230924,47,5,442.43,1.3
540086,59,75,20230812,5,5,198.33,19.08
542938,19,462,20230108,86,3,243.08,7.43
466560,79,373,20230921,35,3,188.12,9.97
780871,978,180,20230731,9,4,309.23,8.24
6515,129,40,20230622,20,1,80.49,3.11
963661,640,301,20230425,74,5,204.68,11.92
205736,595,366,20230912,82,4,235.57,17.75
449334,113,290,20230528,54,3,133.38,12.02
790510,802,450,20230610,49,2,42.72,0.26
824741,240,32,20230304,98,2,83.46,5.8
64187,414,68,20230822,55,2,107.7,4.53
879172,529,264,20230107,82,3,231.18,19.12
235330,494,258,20231216,3,4,283.98,12.54
621515,961,221,20230406,51,5,252.37,17.33
364328,754,200,20230901,17,1,83.27,0.22
62341,288,146,20230723,97,1,36.17,2.95
588809,38,265,20231225,42,3,212.89,20.87
740894,33,200,20230615,91,3,75.72,3.47
958400,554,278,20230530,54,4,304.34,18.06
185954,743,413,20230323,8,2,188.14,9.2
296922,57,396,20230606,59,2,86.5,7.82
452267,817,43,20230718,96,4,197.23,7.11
863175,361,112,20231205,96,4,131.19,6.55
789126,49,142,20231128,7,1,84.65,7.04
166052,948,179,20230915,87,2,30.8,1.88
231877,38,460,20230728,96,3,142.21,6.06
686797,521,441,20230412,5,3,258.76,24.9
605841,781,137,20230626,94,4,199.0,2.13
706267,535,125,20230602,36,5,146.14,12.61
772082,736,351,20230705,87,5,350.83,7.09
338234,492,74,20230521,69,3,62.23,2.97
138671,989,155,20230505,38,3,155.15,1.94
397839,456,127,20230927,24,1,45.0,1.06
344498,459,83,20230819,87,1,61.17,0.16
944267,969,265,20230114,82,3,83.15,0.05
996334,186,490,20230901,75,3,244.31,21.51
117089,392,136,20231127,34,3,297.82,4.47
398540,955,138,20230311,12,5,261.86,6.85
510735,949,210,20230712,73,4,396.97,7.22
696901,920,196,20230729,30,5,188.62,4.11
82246,791,215,20230528,66,1,41.53,3.88
719559,75,382,20230827,8,4,332.81,4.47
854329,19,276,20230715,63,5,246.18,18.86
431904,643,143,20230114,38,1,93.32,1.96
337050,581,179,20230206,66,3,62.65,1.75
925167,738,120,20230503,73,3,185.68,2.11
672749,695,198,20230824,90,5,426.61,4.83
88999,52,43,20230131,28,3,249.6,12.17
100750,599,67,20230811,72,4,103.94,5.92
327095,370,263,20230621,33,2,112.3,7.03
227053,659,59,20230823,71,4,73.93,2.37
98905,953,419,20231207,28,4,231.57,4.43
988725,2,130,20230828,48,4,287.66,24.36
154883,255,253,20230302,20,3,146.53,10.61
509644,586,357,20230415,81,1,41.09,1.51
976068,654,212,20230720,39,5,325.18,19.61
891228,866,348,20231206,66,3,128.7,12.15
62057,54,271,20231030,65,4,317.6,24.9
869057,81,325,20230418,39,3,30.72,0.02
427821,274,100,20230317,89,5,63.17,5.49
827655,640,250,20230821,60,3,271.35,24.61
619682,380,97,20230117,63,4,268.41,3.69
741896,966,327,20230223,27,4,132.67,3.64
554939,802,58,20230224,31,2,90.77,4.81
539254,572,345,20230604,37,4,153.41,6.21
819198,839,30,20230411,66,3,40.49,4.02
227223,578,390,20231206,28,4,48.34,1.18
125269,440,340,20230119,57,4,172.93,3.86
319907,129,352,20230612,48,4,202.53,8.08
648664,488,55,20231112,86,3,68.26,1.81
564092,765,188,20230811,27,4,379.69,17.04
310728,903,362,20230512,66,3,236.1,2.8
91271,265,325,20230613,79,2,38.24,0.44
923554,601,217,20230605,11,1,38.02,0.79
475476,925,139,20230218,7,5,103.77,4.96
73787,817,99,20230212,44,5,381.25,37.77
621556,961,25,20230615,36,5,50.26,3.08
800893,826,411,20230923,61,2,191.45,6.98
79667,66,333,20230320,72,4,246.4,11.57
149498,229,334,20231111,26,2,100.4,4.57
638389,287,434,20231109,23,2,75.93,1.3
445360,749,184,20230216,100,5,365.96,23.8
122290,66,394,20230225,32,4,390.63,16.08
792569,747,381,20230428,91,2,157.87,0.35
850003,598,125,20230922,96,1,47.92,2.14
683072,434,16,20231004,77,4,318.54,13.54
236777,697,88,20231003,83,5,199.35,12.22
888966,232,268,20231221,91,4,50.05,3.36
467902,461,17,20230109,59,2,64.17,1.69
274175,772,234,20230605,88,4,248.36,17.1
663309,922,229,20231211,89,3,35.58,2.61
84350,306,371,20231228,57,5,99.58,9.12
251633,564,105,20231103,82,5,68.0,6.04
878232,698,101,20230723,51,3,146.35,2.14
739615,147,74,20230108,85,4,58.43,0.59
753861,463,42,20230630,80,5,458.44,29.18
171486,992,390,20230901,52,4,185.92,5.48
865864,240,467,20230627,39,3,158.17,8.64
281697,664,176,20230830,99,5,450.24,15.01
194119,403,285,20230415,74,5,344.05,16.53
540817,11,273,20230820,66,5,494.0,0.76
323832,277,274,20230616,28,5,306.34,24.73
959864,331,312,20230118,74,4,397.13,19.83
224333,708,439,20231128,14,5,496.54,45.69
925608,216,127,20231001,26,1,59.69,0.69
983942,781,113,20230311,33,5,493.66,21.38
744394,646,424,20230328,39,1,87.79,5.59
712742,46,328,20231013,7,3,118.6,10.66
74802,531,430,20230106,17,5,119.38,5.09
787800,538,61,20230804,60,3,282.76,11.49
854399,771,138,20230202,14,3,299.44,5.8
13313,617,157,20230204,97,5,386.01,19.84
693532,905,160,20231122,94,1,34.74,2.57
986909,905,396,20230227,42,3,193.83,4.76
297935,426,330,20230825,24,1,73.48,0.94
696503,618,145,20230508,28,5,483.51,6.45
171513,331,213,20231103,82,1,98.35,7.43
104280,544,343,20230901,82,3,153.19,2.6
764577,761,311,20230612,84,3,229.57,16.68
544619,611,288,20230824,50,2,37.76,1.08
187792,441,245,20231120,91,3,204.31,19.33
682387,68,442,20230902,15,5,157.58,13.35
